epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_positive_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
202452,2024-12-28,2025-01-03,lab,phol - orillia,22.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,7.0,17.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sudbury,24.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,5.0,18.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - timmins,34.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.0,17.0,5.0,17.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sault ste. marie,14.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,0.0,14.0,6.0,14.0,0.0
202452,2024-12-28,2025-01-03,lab,sault area hospital,93.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,0.0,69.0,20.0,69.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - thunder bay,65.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,39.0,0.0,39.0,2.0,39.0,0.0
202452,2024-12-28,2025-01-03,region,on,8161.0,1273.0,6761.0,13.0,8.0,9.0,4.0,10.0,3.0,6767.0,40.0,5247.0,1.0,1.0,1.0,1.0,72.0,5255.0,23.0,5257.0,8.0,5259.0,947.0,3637.0,12.0
202452,2024-12-28,2025-01-03,lab,mb,1350.0,265.0,401.0,1.0,0.0,0.0,1.0,1.0,0.0,401.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,102.0,3.0,139.0,0.0,102.0,39.0,139.0,0.0
202452,2024-12-28,2025-01-03,lab,sk,1636.0,287.0,1257.0,7.0,1.0,2.0,4.0,7.0,0.0,1162.0,1.0,513.0,0.0,1.0,0.0,1.0,0.0,513.0,4.0,513.0,0.0,513.0,110.0,513.0,3.0
202452,2024-12-28,2025-01-03,lab,ab,5212.0,634.0,2007.0,16.0,12.0,4.0,0.0,16.0,0.0,1878.0,3.0,1121.0,9.0,4.0,1.0,0.0,0.0,1120.0,11.0,1117.0,0.0,1100.0,191.0,1121.0,1.0
202452,2024-12-28,2025-01-03,region,prairies,8198.0,1186.0,3665.0,24.0,13.0,6.0,5.0,24.0,0.0,3441.0,4.0,1736.0,9.0,5.0,1.0,2.0,0.0,1735.0,18.0,1769.0,0.0,1715.0,340.0,1773.0,4.0
202452,2024-12-28,2025-01-03,region,bc,3588.0,630.0,3554.0,39.0,16.0,2.0,1.0,38.0,1.0,3539.0,14.0,878.0,5.0,4.0,1.0,8.0,0.0,915.0,16.0,878.0,13.0,901.0,194.0,872.0,4.0
202452,2024-12-28,2025-01-03,lab,yk,34.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,lab,nt,38.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,,,,,,38.0,4.0,38.0,1.0,38.0,14.0,,
202452,2024-12-28,2025-01-03,lab,nu,73.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,region,territories,145.0,7.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,,,,,,,38.0,4.0,38.0,1.0,38.0,14.0,,
202452,2024-12-28,2025-01-03,nation,ca,34757.0,5612.0,24308.0,100.0,37.0,17.0,26.0,88.0,12.0,22942.0,180.0,10372.0,24.0,24.0,12.0,21.0,72.0,10464.0,103.0,10447.0,25.0,10478.0,2070.0,8734.0,56.0
202452,2024-12-28,2025-01-03,lab,nl,777.0,76.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,1.0,673.0,2.0,0.0,1.0,8.0,0.0,673.0,9.0,673.0,1.0,673.0,164.0,673.0,1.0
202452,2024-12-28,2025-01-03,lab,pe,172.0,24.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,35.0,0.0,0.0,2.0,0.0,0.0,35.0,2.0,35.0,0.0,35.0,12.0,35.0,1.0
202452,2024-12-28,2025-01-03,lab,ns,1585.0,236.0,1455.0,1.0,0.0,0.0,1.0,1.0,0.0,1336.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,54.0,0.0,54.0,9.0,54.0,0.0
202452,2024-12-28,2025-01-03,lab,nb,1110.0,133.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,159.0,1.0,1.0,0.0,1.0,0.0,159.0,2.0,159.0,0.0,159.0,43.0,159.0,0.0
202452,2024-12-28,2025-01-03,region,atlantic,3644.0,469.0,2996.0,1.0,0.0,0.0,1.0,1.0,0.0,2877.0,10.0,921.0,3.0,1.0,3.0,9.0,0.0,921.0,14.0,921.0,1.0,921.0,228.0,921.0,2.0
202452,2024-12-28,2025-01-03,lab,région nord-est,1444.0,220.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,4.0,96.0,0.0,1.0,0.0,3.0,0.0,96.0,2.0,93.0,0.0,96.0,36.0,96.0,2.0
202452,2024-12-28,2025-01-03,lab,québec-chaudière-appalaches,1701.0,204.0,1219.0,3.0,0.0,0.0,2.0,2.0,1.0,1219.0,30.0,623.0,2.0,1.0,0.0,4.0,0.0,642.0,24.0,624.0,1.0,647.0,146.0,548.0,7.0
202452,2024-12-28,2025-01-03,lab,centre-du-québec,2173.0,386.0,857.0,3.0,0.0,0.0,3.0,3.0,0.0,678.0,42.0,45.0,1.0,0.0,0.0,1.0,0.0,45.0,0.0,45.0,0.0,58.0,18.0,45.0,2.0
202452,2024-12-28,2025-01-03,lab,montréal-laval,1831.0,228.0,1714.0,6.0,0.0,0.0,5.0,5.0,1.0,1602.0,50.0,881.0,9.0,4.0,2.0,0.0,0.0,881.0,16.0,886.0,3.0,904.0,137.0,881.0,7.0
202452,2024-12-28,2025-01-03,lab,ouest du québec,1350.0,204.0,749.0,2.0,0.0,0.0,1.0,1.0,1.0,749.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,21.0,0.0,21.0,7.0,21.0,0.0
202452,2024-12-28,2025-01-03,lab,montérégie,1700.0,257.0,1314.0,5.0,0.0,0.0,4.0,4.0,1.0,1314.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,17.0,2.0,10.0,0.0
202452,2024-12-28,2025-01-03,region,qc,10199.0,1499.0,7074.0,19.0,0.0,0.0,15.0,15.0,4.0,6174.0,161.0,1676.0,12.0,6.0,2.0,8.0,0.0,1695.0,44.0,1679.0,4.0,1743.0,346.0,1601.0,18.0
202452,2024-12-28,2025-01-03,lab,phol - ottawa,216.0,79.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,107.0,0.0,0.0,0.0,0.0,3.0,107.0,1.0,107.0,0.0,107.0,27.0,107.0,0.0
202452,2024-12-28,2025-01-03,lab,eorla,775.0,83.0,465.0,1.0,0.0,0.0,1.0,1.0,0.0,465.0,6.0,31.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,6.0,31.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - kingston,218.0,105.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,83.0,22.0,83.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - peterborough,69.0,12.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,4.0,98.0,0.0,0.0,0.0,0.0,6.0,98.0,1.0,98.0,0.0,98.0,29.0,98.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - toronto,1503.0,359.0,1340.0,0.0,1.0,0.0,0.0,0.0,0.0,1340.0,6.0,1135.0,0.0,0.0,0.0,0.0,46.0,1135.0,8.0,1135.0,2.0,1135.0,355.0,1135.0,3.0
202452,2024-12-28,2025-01-03,lab,uhn / mount sinai hospital,1141.0,133.0,846.0,1.0,0.0,0.0,1.0,1.0,0.0,846.0,2.0,84.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,84.0,8.0,84.0,3.0
202452,2024-12-28,2025-01-03,lab,sick kids hospital - toronto,94.0,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,126.0,3.0,2.0,0.0,0.0,0.0,125.0,3.0,125.0,0.0,125.0,36.0,125.0,0.0
202452,2024-12-28,2025-01-03,lab,shared hospital laboratory,1659.0,93.0,1309.0,2.0,1.0,0.0,1.0,2.0,0.0,1310.0,9.0,1321.0,0.0,0.0,0.0,0.0,5.0,1321.0,10.0,1324.0,3.0,1324.0,145.0,1324.0,2.0
202452,2024-12-28,2025-01-03,lab,phol - hamilton,47.0,18.0,65.0,1.0,2.0,1.0,0.0,1.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,5.0,65.0,3.0,65.0,1.0,65.0,15.0,65.0,0.0
202452,2024-12-28,2025-01-03,lab,st. joseph's - hamilton,1755.0,120.0,1610.0,3.0,0.0,0.0,3.0,3.0,0.0,1610.0,9.0,1610.0,0.0,0.0,3.0,0.0,0.0,1610.0,2.0,1610.0,0.0,1610.0,227.0,0.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - london,437.0,135.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,348.0,0.0,0.0,0.0,0.0,10.0,348.0,2.0,348.0,0.0,348.0,60.0,348.0,0.0
202452,2024-12-28,2025-01-03,lab,st. joseph's - london,495.0,55.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,86.0,0.0,0.0,0.0,0.0,2.0,79.0,0.0,79.0,0.0,79.0,16.0,79.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - orillia,21.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,4.0,14.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sudbury,21.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,4.0,26.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - timmins,28.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,6.0,26.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sault ste. marie,18.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,8.0,18.0,0.0
202452,2024-12-28,2025-01-03,lab,sault area hospital,81.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,8.0,67.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - thunder bay,46.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,1.0,25.0,0.0
202452,2024-12-28,2025-01-03,region,on,8624.0,1240.0,6984.0,8.0,4.0,1.0,6.0,8.0,0.0,6985.0,41.0,5270.0,5.0,4.0,3.0,0.0,78.0,5262.0,30.0,5265.0,6.0,5265.0,977.0,3655.0,9.0
202452,2024-12-28,2025-01-03,lab,mb,1277.0,212.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,1.0,74.0,0.0,0.0,0.0,2.0,0.0,74.0,2.0,115.0,0.0,74.0,27.0,115.0,0.0
202452,2024-12-28,2025-01-03,lab,sk,1658.0,341.0,1253.0,10.0,1.0,0.0,6.0,7.0,3.0,1134.0,0.0,490.0,0.0,2.0,0.0,5.0,0.0,490.0,3.0,490.0,0.0,490.0,89.0,490.0,0.0
202452,2024-12-28,2025-01-03,lab,ab,5535.0,812.0,2764.0,16.0,10.0,6.0,0.0,16.0,0.0,2586.0,20.0,1095.0,7.0,2.0,5.0,0.0,0.0,1095.0,9.0,1091.0,0.0,1074.0,156.0,1095.0,4.0
202452,2024-12-28,2025-01-03,region,prairies,8470.0,1365.0,4381.0,26.0,11.0,6.0,6.0,23.0,3.0,4084.0,21.0,1659.0,7.0,4.0,5.0,7.0,0.0,1659.0,14.0,1696.0,0.0,1638.0,272.0,1700.0,4.0
202452,2024-12-28,2025-01-03,region,bc,3613.0,641.0,3798.0,44.0,17.0,2.0,1.0,43.0,1.0,3780.0,21.0,901.0,6.0,3.0,3.0,8.0,0.0,942.0,9.0,901.0,6.0,940.0,210.0,893.0,5.0
202452,2024-12-28,2025-01-03,lab,yk,51.0,6.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,lab,nt,54.0,1.0,54.0,2.0,2.0,0.0,0.0,2.0,0.0,54.0,0.0,,,,,,,54.0,0.0,54.0,0.0,54.0,15.0,,
202452,2024-12-28,2025-01-03,lab,nu,125.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,region,territories,230.0,14.0,187.0,3.0,3.0,0.0,0.0,3.0,0.0,187.0,0.0,,,,,,,54.0,0.0,54.0,0.0,54.0,15.0,,
202452,2024-12-28,2025-01-03,nation,ca,34780.0,5228.0,25420.0,101.0,35.0,9.0,29.0,93.0,8.0,24087.0,254.0,10427.0,33.0,18.0,16.0,32.0,78.0,10533.0,111.0,10516.0,17.0,10561.0,2048.0,8770.0,38.0
202452,2024-12-28,2025-01-03,lab,nl,794.0,79.0,678.0,2.0,0.0,0.0,2.0,2.0,0.0,678.0,0.0,678.0,3.0,0.0,0.0,8.0,0.0,678.0,7.0,678.0,0.0,678.0,148.0,678.0,1.0
202452,2024-12-28,2025-01-03,lab,pe,208.0,49.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,7.0,20.0,0.0
202452,2024-12-28,2025-01-03,lab,ns,1461.0,167.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,52.0,0.0,52.0,16.0,52.0,0.0
202452,2024-12-28,2025-01-03,lab,nb,1156.0,121.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,2.0,156.0,2.0,2.0,1.0,0.0,0.0,156.0,2.0,156.0,0.0,156.0,42.0,156.0,3.0
202452,2024-12-28,2025-01-03,region,atlantic,3619.0,416.0,2917.0,2.0,0.0,0.0,2.0,2.0,0.0,2819.0,9.0,906.0,5.0,2.0,1.0,8.0,0.0,906.0,11.0,906.0,1.0,906.0,213.0,906.0,4.0
202452,2024-12-28,2025-01-03,lab,région nord-est,1253.0,157.0,1099.0,1.0,0.0,0.0,1.0,1.0,0.0,661.0,11.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,7.0,90.0,1.0,91.0,26.0,91.0,3.0
202452,2024-12-28,2025-01-03,lab,québec-chaudière-appalaches,1702.0,244.0,1226.0,9.0,0.0,0.0,7.0,7.0,2.0,1226.0,28.0,597.0,2.0,0.0,0.0,1.0,0.0,622.0,22.0,599.0,0.0,626.0,125.0,503.0,10.0
202452,2024-12-28,2025-01-03,lab,centre-du-québec,2140.0,373.0,905.0,2.0,0.0,0.0,2.0,2.0,0.0,657.0,46.0,50.0,1.0,0.0,0.0,2.0,0.0,50.0,4.0,50.0,0.0,62.0,24.0,51.0,4.0
202452,2024-12-28,2025-01-03,lab,montréal-laval,1862.0,308.0,1870.0,3.0,0.0,0.0,3.0,3.0,0.0,1741.0,51.0,946.0,8.0,6.0,1.0,4.0,0.0,946.0,18.0,953.0,5.0,978.0,127.0,946.0,4.0
202452,2024-12-28,2025-01-03,lab,ouest du québec,1340.0,231.0,727.0,1.0,0.0,0.0,1.0,1.0,0.0,727.0,10.0,14.0,0.0,0.0,1.0,1.0,0.0,14.0,2.0,14.0,0.0,14.0,8.0,14.0,0.0
202452,2024-12-28,2025-01-03,lab,montérégie,1661.0,260.0,1329.0,5.0,0.0,0.0,2.0,2.0,3.0,1329.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,16.0,1.0,12.0,0.0
202452,2024-12-28,2025-01-03,region,qc,9958.0,1573.0,7156.0,21.0,0.0,0.0,16.0,16.0,5.0,6341.0,182.0,1710.0,11.0,6.0,2.0,8.0,0.0,1735.0,53.0,1718.0,6.0,1787.0,311.0,1617.0,21.0
202452,2024-12-28,2025-01-03,lab,phol - ottawa,186.0,91.0,158.0,1.0,0.0,1.0,0.0,1.0,0.0,158.0,1.0,108.0,0.0,0.0,0.0,0.0,6.0,108.0,0.0,108.0,0.0,108.0,17.0,108.0,1.0
202452,2024-12-28,2025-01-03,lab,eorla,827.0,109.0,525.0,6.0,0.0,0.0,4.0,4.0,2.0,525.0,18.0,44.0,2.0,1.0,1.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,17.0,44.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - kingston,146.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,35.0,2.0,35.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - peterborough,81.0,28.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2.0,42.0,0.0,0.0,0.0,0.0,2.0,42.0,1.0,42.0,0.0,42.0,6.0,42.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - toronto,1536.0,520.0,1304.0,1.0,2.0,0.0,0.0,1.0,0.0,1304.0,6.0,983.0,0.0,0.0,0.0,0.0,45.0,984.0,3.0,983.0,1.0,983.0,171.0,983.0,1.0
202452,2024-12-28,2025-01-03,lab,uhn / mount sinai hospital,1015.0,98.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,4.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,1.0,99.0,7.0,99.0,0.0
202452,2024-12-28,2025-01-03,lab,sick kids hospital - toronto,93.0,3.0,115.0,1.0,0.0,0.0,1.0,1.0,0.0,115.0,4.0,115.0,3.0,2.0,0.0,1.0,0.0,115.0,2.0,115.0,0.0,115.0,32.0,115.0,1.0
202452,2024-12-28,2025-01-03,lab,shared hospital laboratory,1798.0,92.0,1432.0,4.0,2.0,0.0,1.0,3.0,1.0,1433.0,17.0,1430.0,0.0,0.0,0.0,0.0,10.0,1430.0,3.0,1430.0,4.0,1430.0,100.0,1430.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - hamilton,40.0,10.0,39.0,0.0,4.0,1.0,0.0,0.0,0.0,39.0,1.0,37.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,37.0,0.0,37.0,6.0,37.0,0.0
202452,2024-12-28,2025-01-03,lab,st. joseph's - hamilton,1889.0,206.0,1724.0,9.0,0.0,0.0,9.0,9.0,0.0,1724.0,14.0,1724.0,0.0,0.0,1.0,0.0,0.0,1724.0,2.0,1724.0,1.0,1724.0,231.0,0.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - london,547.0,196.0,483.0,0.0,1.0,0.0,0.0,0.0,0.0,483.0,1.0,374.0,0.0,0.0,0.0,0.0,5.0,374.0,0.0,374.0,0.0,374.0,41.0,374.0,1.0
202452,2024-12-28,2025-01-03,lab,st. joseph's - london,537.0,78.0,151.0,1.0,0.0,0.0,1.0,1.0,0.0,151.0,4.0,108.0,0.0,0.0,0.0,0.0,1.0,108.0,2.0,108.0,0.0,108.0,17.0,108.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - orillia,18.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,1.0,12.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sudbury,15.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,3.0,19.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - timmins,37.0,15.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,32.0,5.0,32.0,0.0
202452,2024-12-28,2025-01-03,lab,phol - sault ste. marie,13.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,4.0,12.0,0.0
202452,2024-12-28,2025-01-03,lab,sault area hospital,92.0,15.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,69.0,0.0,69.0,14.0,69.0,1.0
202452,2024-12-28,2025-01-03,lab,phol - thunder bay,29.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,2.0,17.0,0.0
202452,2024-12-28,2025-01-03,region,on,8899.0,1549.0,7261.0,24.0,10.0,2.0,16.0,21.0,3.0,7262.0,73.0,5260.0,5.0,3.0,2.0,1.0,71.0,5261.0,15.0,5260.0,7.0,5260.0,676.0,3536.0,8.0
202452,2024-12-28,2025-01-03,lab,mb,1243.0,231.0,228.0,8.0,4.0,2.0,2.0,8.0,0.0,228.0,0.0,82.0,0.0,0.0,0.0,2.0,0.0,82.0,0.0,79.0,0.0,82.0,21.0,79.0,0.0
202452,2024-12-28,2025-01-03,lab,sk,1649.0,274.0,1297.0,5.0,0.0,0.0,1.0,1.0,4.0,1190.0,4.0,551.0,2.0,2.0,0.0,6.0,0.0,551.0,2.0,551.0,1.0,551.0,82.0,551.0,0.0
202452,2024-12-28,2025-01-03,lab,ab,5606.0,770.0,3016.0,25.0,17.0,5.0,3.0,25.0,0.0,2847.0,17.0,1128.0,7.0,2.0,1.0,1.0,0.0,1128.0,11.0,1128.0,1.0,1120.0,136.0,1128.0,1.0
202452,2024-12-28,2025-01-03,region,prairies,8498.0,1275.0,4541.0,38.0,21.0,7.0,6.0,34.0,4.0,4265.0,21.0,1761.0,9.0,4.0,1.0,9.0,0.0,1761.0,13.0,1758.0,2.0,1753.0,239.0,1758.0,1.0
202452,2024-12-28,2025-01-03,region,bc,3828.0,615.0,4004.0,47.0,17.0,1.0,2.0,46.0,1.0,3903.0,41.0,998.0,6.0,1.0,3.0,11.0,0.0,1029.0,12.0,998.0,10.0,1027.0,240.0,988.0,4.0
202452,2024-12-28,2025-01-03,lab,yk,41.0,1.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,lab,nt,46.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,,,,,,,46.0,0.0,46.0,0.0,46.0,10.0,,
202452,2024-12-28,2025-01-03,lab,nu,92.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,,,,,,,,,,,,,,
202452,2024-12-28,2025-01-03,region,territories,179.0,22.0,133.0,1.0,1.0,0.0,0.0,1.0,0.0,133.0,0.0,,,,,,,46.0,0.0,46.0,0.0,46.0,10.0,,
202452,2024-12-28,2025-01-03,nation,ca,34981.0,5450.0,26012.0,133.0,49.0,10.0,42.0,120.0,13.0,24723.0,326.0,10635.0,36.0,16.0,9.0,37.0,71.0,10738.0,104.0,10686.0,26.0,10779.0,1689.0,8805.0,38.0
202452,2024-12-28,2025-01-03,lab,nl,879.0,86.0,744.0,3.0,0.0,0.0,3.0,3.0,0.0,744.0,0.0,744.0,2.0,1.0,0.0,11.0,0.0,744.0,5.0,744.0,0.0,744.0,141.0,744.0,2.0
202452,2024-12-28,2025-01-03,lab,pe,259.0,40.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,27.0,0.0,0.0,1.0,2.0,0.0,27.0,1.0,27.0,0.0,27.0,11.0,27.0,0.0
202452,2024-12-28,2025-01-03,lab,ns,1440.0,186.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,39.0,10.0,39.0,0.0
202452,2024-12-28,2025-01-03,lab,nb,1203.0,132.0,836.0,2.0,1.0,1.0,0.0,2.0,0.0,836.0,3.0,158.0,0.0,1.0,1.0,2.0,0.0,158.0,4.0,158.0,0.0,158.0,50.0,158.0,1.0
202452,2024-12-28,2025-01-03,region,atlantic,3781.0,444.0,3051.0,5.0,1.0,1.0,3.0,5.0,0.0,2948.0,6.0,968.0,2.0,2.0,2.0,15.0,0.0,968.0,11.0,968.0,0.0,968.0,212.0,968.0,3.0
202452,2024-12-28,2025-01-03,lab,région nord-est,1132.0,113.0,1091.0,1.0,0.0,0.0,1.0,1.0,0.0,687.0,13.0,114.0,2.0,0.0,0.0,2.0,0.0,114.0,8.0,112.0,0.0,114.0,30.0,114.0,1.0
202452,2024-12-28,2025-01-03,lab,québec-chaudière-appalaches,1737.0,266.0,1378.0,7.0,0.0,0.0,4.0,4.0,3.0,1378.0,49.0,698.0,2.0,1.0,0.0,4.0,0.0,717.0,30.0,698.0,1.0,710.0,136.0,583.0,7.0
202452,2024-12-28,2025-01-03,lab,centre-du-québec,2208.0,331.0,973.0,2.0,0.0,0.0,0.0,0.0,2.0,685.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,51.0,1.0,63.0,16.0,52.0,0.0
202452,2024-12-28,2025-01-03,lab,montréal-laval,1855.0,284.0,1846.0,5.0,0.0,0.0,3.0,3.0,2.0,1682.0,47.0,903.0,16.0,13.0,3.0,3.0,0.0,903.0,17.0,908.0,2.0,928.0,106.0,903.0,9.0
202452,2024-12-28,2025-01-03,lab,ouest du québec,1391.0,224.0,709.0,1.0,0.0,0.0,1.0,1.0,0.0,707.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,21.0,0.0,23.0,13.0,21.0,1.0
202452,2024-12-28,2025-01-03,lab,montérégie,1640.0,234.0,1407.0,3.0,0.0,0.0,2.0,2.0,1.0,1406.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,7.0,0.0
